2.350000000000000000e+01,3.983449955403004505e-01,6.441027744947664946e-01,5.770233098481368783e-01,6.620317255216285890e-01,1.859934200464916365e-01,3.052346642336263294e-01,1.812650849188517377e-01,2.910774113730791868e-01,2.149552136322192553e-01,1.671338916762241666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.290254237288024797e-01,8.381877022653725362e-01,8.166429125096891228e-02,1.033170612899983326e-01,9.225099684768225394e-01,6.418604651162790331e-01,7.135135135135134421e-01
2.219999999999999929e+01,4.000210285096614804e-01,5.211815120153693304e-01,5.407657356015042049e-01,6.576856754379485359e-01,1.866353232584902766e-01,1.864285905659178177e-01,2.595092852212493861e-01,2.646700057931350436e-01,1.851026981905277147e-01,1.348092326632482907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.005296610169409632e-01,5.242718446602339100e-01,5.988447978396218563e-01,9.737189314272888530e-02,9.587781691538306283e-01,7.069767441860467239e-01,5.891891891891890554e-01
2.380000000000000071e+01,3.680075916194865959e-01,6.105581537099318279e-01,5.882363882020910095e-01,6.521992294116010225e-01,1.636771640840109232e-01,2.010537347951044662e-01,1.896555431308527828e-01,2.803341675813984524e-01,2.293343350931064673e-01,1.704646860514312801e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.430084745762485454e-01,8.317152103559806164e-01,2.373535368689520808e-01,5.094783500796121745e-01,9.207222584730070380e-01,6.511627906976743541e-01,7.027027027027027417e-01
2.380000000000000071e+01,3.931289478556391215e-01,3.789834444070068198e-01,5.676436056562371713e-01,6.637767623538655126e-01,1.811273074924334703e-01,1.340815597569182949e-01,3.697649729261513474e-01,3.345358819850272614e-01,2.458937752342981453e-01,1.546576639380411178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.145127118643870290e-01,3.268608414239793092e-01,9.300627609831721432e-02,1.022737039661397868e-01,9.188720225989044366e-01,6.651162790697674465e-01,6.270270270270269508e-01
2.360000000000000142e+01,4.061818585588140573e-01,3.424653868390228340e-01,5.744120222421961186e-01,7.089644662170031530e-01,1.832917146844912637e-01,2.020918686502155837e-01,3.119197227788223503e-01,3.124915348540335258e-01,1.941546678890429256e-01,1.493188118268556352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.005296610169409632e-01,3.592233009708820646e-01,8.839746955717250887e-02,1.489688657056203736e-01,9.241059911542954808e-01,6.232558139534883912e-01,6.216216216216216006e-01
2.139999999999999858e+01,4.706419495429013944e-01,6.202993000015009084e-01,5.187841137695056171e-01,6.139761060089483635e-01,1.452945374909858367e-01,4.273720637615341378e-01,2.871509234836526758e-01,2.966611909090265398e-01,2.504237365469785259e-01,1.378063471143429752e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.150423728813848356e-02,5.469255663430772074e-01,3.496671917585577605e-01,4.251042087577681095e-01,9.209362552539910318e-01,6.232558139534883912e-01,5.189189189189188367e-01
2.010000000000000142e+01,4.389407429169557284e-01,8.348466044669382580e-01,5.591816594292001730e-01,5.710360266317464628e-01,1.378235379672912708e-01,4.914810030289002429e-01,1.571396471312723753e-01,2.439184732890708474e-01,1.986514178036117295e-01,1.538643496418734269e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.575211864406639961e-01,8.834951456311159745e-01,2.055419698447228105e-01,1.178256338878049120e-01,9.275452043934411250e-01,6.558139534883721256e-01,5.297297297297297591e-01
2.380000000000000071e+01,4.617046735313631300e-01,7.166506248800177392e-01,5.283291853731587606e-01,5.978823410768869806e-01,1.466587071126524144e-01,4.208556683923060371e-01,1.973792763185699406e-01,3.033744345270102394e-01,2.684152392044774071e-01,1.425248728768961914e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.430084745762485454e-01,6.407766990291747788e-01,2.204125722001350207e-01,2.230078637250919593e-01,9.230820942577220301e-01,7.302325581395349152e-01,6.810810810810808968e-01
2.280000000000000071e+01,4.124378500903626010e-01,4.029691822888170627e-01,5.568937548380045177e-01,6.970558685324019788e-01,1.832252236041436444e-01,2.199973243712323723e-01,2.858174103714751779e-01,3.047742752008239520e-01,1.916119685673780826e-01,1.439960711823310424e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.430084745762485454e-01,3.624595469256064462e-01,3.136668917060485562e-01,3.286231852817165233e-01,9.402913703391062583e-01,6.697674418604652180e-01,5.567567567567567322e-01
2.219999999999999929e+01,5.296473140195187002e-01,8.842066997325244149e-01,5.200496312204984095e-01,5.707347174795465161e-01,2.072307505612649148e-01,3.690034991222075345e-01,2.066497468862415199e-01,1.963716116103355891e-01,1.407165067667397740e-01,1.263556813260398592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.575211864406639961e-01,5.760517799353124246e-01,6.710374315505213128e-01,9.116827554334603345e-01,9.634646696200444005e-01,6.232558139534883912e-01,6.324324324324325231e-01
2.360000000000000142e+01,3.782719915923720144e-01,5.519544670654954466e-01,5.904797172536230265e-01,6.883866508145946028e-01,1.860729309667041032e-01,1.250977047640574324e-01,2.076398972518872232e-01,2.621516918632962323e-01,2.105940731148121248e-01,1.519332697112334707e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.005296610169409632e-01,6.925566343042532935e-01,6.965218913309828563e-02,9.323783582177994078e-02,9.196968934773672721e-01,6.139534883720930702e-01,6.864864864864864691e-01
2.389999999999999858e+01,4.409724199323159510e-01,7.205461542586839574e-01,5.528397773092473821e-01,6.208962384661487199e-01,1.653651209840194813e-01,4.479018034663277414e-01,1.854748517376600958e-01,2.774425961952348696e-01,2.269280603842641075e-01,1.684140782028513417e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.860169491525255125e-01,8.414239482200969178e-01,4.799239866976720559e-02,6.836037813946715253e-03,9.158387868464248349e-01,7.069767441860467239e-01,6.702702702702701965e-01
2.439999999999999858e+01,4.434254914765303202e-01,4.135883878195134589e-01,5.370208447882846015e-01,6.816492690925524123e-01,1.653243328779430976e-01,4.600607034862985723e-01,3.577983242051135937e-01,3.616442922171382301e-01,2.292288022747322462e-01,1.521815795861660436e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.290254237288024797e-01,2.103559870550952837e-01,1.609081589278124613e-02,1.120632698180704101e-02,9.149270251841059576e-01,6.697674418604652180e-01,6.432432432432432234e-01
2.500000000000000000e+01,4.099846331125133192e-01,3.593831734146200052e-01,5.602681643048502691e-01,6.896702717212137568e-01,1.760255662030278112e-01,2.757972818168302753e-01,3.538741466294349491e-01,3.581819692912417974e-01,2.166263457646454005e-01,1.547421157649425116e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.575211864406639961e-01,2.686084142395657182e-01,2.463231065436451150e-02,2.437625244711586273e-02,9.143085190155213482e-01,6.465116279069768046e-01,6.702702702702701965e-01
2.419999999999999929e+01,3.871448737818895536e-01,4.039739526748629128e-01,5.898848647084372621e-01,6.972326388272600539e-01,1.782803890609594710e-01,1.627426672227329785e-01,2.929029946207940549e-01,2.990747290043158646e-01,2.068112376421704646e-01,1.457853673337042300e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.575211864406639961e-01,4.660194174757634755e-01,3.607831370489834877e-02,3.402238619599676217e-02,9.171550578963443279e-01,6.790697674418605390e-01,6.972972972972971695e-01
2.119999999999999929e+01,6.732359221208910061e-01,9.425928223696973252e-01,3.658102041483991540e-01,4.476478306344102709e-01,6.706423016538177739e-01,3.458687340168976054e-01,6.364380133594943478e-01,8.707552749407329040e-01,8.238101786394174120e-01,6.381796060094719891e-01,3.393122668656108759e-02,4.594055557095832465e-01,1.496122741653642223e-02,5.091910244658907903e-02,7.860169491525255125e-01,5.339805825242933679e-01,9.999999999999998890e-01,5.288690475135869873e-01,9.968875061359567802e-01,3.441860465116280965e-01,4.000000000000000222e-01
2.289999999999999858e+01,5.834622623147349696e-01,8.282975743014906467e-01,4.691125644551593643e-01,5.499798385595584538e-01,4.484435006658548106e-01,3.713209330330042857e-01,6.380569254901423681e-01,9.305996626891436252e-01,7.758955498530780703e-01,6.064007947459022496e-01,1.960819326501870435e-02,5.472947457831682794e-01,1.601637338014490208e-02,9.089350188291693555e-02,7.860169491525255125e-01,6.666666666666856145e-01,1.619903483109544073e-01,8.181996322106376007e-02,9.224829619468333242e-01,4.604651162790699415e-01,5.513513513513513820e-01
2.450000000000000000e+01,5.455210536010279831e-01,7.703122078571558173e-01,5.140801317438011830e-01,5.750319010193367664e-01,4.647796084000789252e-01,4.066857858422928684e-01,6.272088432532764157e-01,9.196626465970997311e-01,7.780743509311610628e-01,6.173996325904373972e-01,2.291817875521297981e-02,5.314789574642472259e-01,1.711408913119805489e-02,1.657092757460658927e-01,6.430084745762485454e-01,7.508090614887237280e-01,1.047023229065086602e-01,3.299871485938082882e-02,9.190234935096022184e-01,4.976744186046512253e-01,5.675675675675676546e-01
2.450000000000000000e+01,6.952813935584420957e-01,9.422821758047621454e-01,4.216625077235583996e-01,5.155922807732038482e-01,5.113790235471246115e-01,3.567211678038926248e-01,6.032024364784864812e-01,8.697035758837794450e-01,7.726637971177054975e-01,6.030615814522399809e-01,1.874324459623982406e-02,4.204466694995480647e-01,1.648830609722846605e-02,1.916638598258979809e-01,1.000000000000000000e+00,6.343042071197828591e-01,1.667591828569999768e-01,4.796147074325665671e-01,9.150397477782239442e-01,4.883720930232559043e-01,5.513513513513513820e-01
2.260000000000000142e+01,6.711778381679113226e-01,8.627759923751889826e-01,4.487490648315676234e-01,5.754871521001438950e-01,5.028614057516707092e-01,5.237784423827458458e-01,6.189772164286683198e-01,9.092052933668636205e-01,7.350952817101471526e-01,6.350572552731106324e-01,1.434984146399967235e-02,4.236761525032121667e-01,1.634450348190153932e-02,2.038787178665139588e-01,5.005296610169409632e-01,1.000000000000000000e+00,1.133598379716450055e-01,8.012696831819894616e-02,9.165858677123899234e-01,5.023255813953487747e-01,5.891891891891890554e-01
2.410000000000000142e+01,5.808137319026464018e-01,7.847032045493673724e-01,4.807441437340590484e-01,5.665917905940840438e-01,5.069021194726655022e-01,5.037689958120578071e-01,5.941812263793699866e-01,9.010486030787160372e-01,7.682364208360971114e-01,6.465293397502496209e-01,5.044847297560538929e-02,3.205957468545577727e-01,1.560288598057296347e-02,1.740336841582141303e-01,2.860169491525255125e-01,6.990291262136452133e-01,2.113789913234815632e-01,9.296786219273472235e-03,9.251392816003791708e-01,5.348837209302325091e-01,5.945945945945946276e-01
2.360000000000000142e+01,6.833446430720424569e-01,8.396623686035391554e-01,4.210731692739807519e-01,5.381315984914858408e-01,5.482601673896271288e-01,5.979129085997577642e-01,6.300567131663403764e-01,7.979553593810092549e-01,7.475946642630612038e-01,5.775590410666799901e-01,2.371202956664078890e-02,2.537408635175156246e-01,1.268125547212707073e-02,3.629128128297263306e-02,6.430084745762485454e-01,3.883495145635151857e-02,0.000000000000000000e+00,5.000240759625573794e-06,9.103975734431406508e-01,4.744186046511630339e-01,5.351351351351351093e-01
2.310000000000000142e+01,5.958304372971660046e-01,8.133841266014603111e-01,4.436882882154419283e-01,5.400001465983284010e-01,5.223699192183552942e-01,4.228919177282903230e-01,6.312423462488103709e-01,7.795005222578632598e-01,7.571756875793930197e-01,5.878409340340046141e-01,9.471568685241539554e-02,2.630150261288115576e-01,1.093227881217371036e-02,1.358280958330323751e-01,7.150423728813848356e-02,2.718446601941764129e-01,2.007751356487385286e-01,2.882865974216002325e-01,9.192184098122284652e-01,5.023255813953487747e-01,5.405405405405404595e-01
2.169999999999999929e+01,6.638025370510470813e-01,8.427482105267134482e-01,4.105671065951804755e-01,5.082476510857976137e-01,5.726828598668511905e-01,3.939868125586131753e-01,6.031811519932576138e-01,8.081926503128932238e-01,7.049382954168855742e-01,5.713687876102050422e-01,6.274091797482586608e-02,3.163611667761999091e-01,1.316140295285212619e-02,1.219344316508751275e-01,2.145127118643870290e-01,0.000000000000000000e+00,1.928397469557172339e-01,6.181900018256784868e-02,9.270455847910148428e-01,4.511627906976746205e-01,5.243243243243241869e-01
2.110000000000000142e+01,6.239918230346468420e-01,8.827697737746731388e-01,3.714072492708696549e-01,4.647515184755273143e-01,5.609477924318612141e-01,4.122253362317859771e-01,5.840295741946719410e-01,7.846491330341848203e-01,7.103476375881121463e-01,6.358446118969081073e-01,7.746916727460735619e-02,2.569481893888079238e-01,1.277940691143746726e-02,1.375530025671369283e-01,0.000000000000000000e+00,4.174757281553524990e-01,9.808566499137348904e-01,9.999940942038273439e-01,9.367071441418279854e-01,4.697674418604652624e-01,5.081081081081081363e-01
2.480000000000000071e+01,5.718868732579241998e-01,7.776122149856361521e-01,5.101137333898843051e-01,5.859632688250797639e-01,4.731938904524226608e-01,4.877761376167728535e-01,6.129071413529502133e-01,9.309288029719243740e-01,7.594441542483376661e-01,6.268378988364128324e-01,3.188213951164652754e-02,3.804137020597545549e-01,1.634639304419275782e-02,1.940112149503352423e-01,4.290254237288024797e-01,8.381877022653725362e-01,8.166429125096891228e-02,1.033170612899983326e-01,9.193152809042719475e-01,5.348837209302325091e-01,6.054054054054053280e-01
2.219999999999999929e+01,5.783147269548136737e-01,7.985897724028638844e-01,4.509485201548063538e-01,5.204490205801708402e-01,5.201900573037301356e-01,4.072667446831836346e-01,6.111316515835880647e-01,9.132982912244838047e-01,7.660812183200854664e-01,6.242041213501060559e-01,5.413933938940233837e-02,4.262993976173184985e-01,1.700624394000840520e-02,1.590614869864719894e-01,5.005296610169409632e-01,5.242718446602339100e-01,5.988447978396218563e-01,9.737189314272888530e-02,9.555153784976302411e-01,4.372093023255815281e-01,4.594594594594595405e-01
2.480000000000000071e+01,5.433567126589435858e-01,7.810085176656349493e-01,5.082319399801126236e-01,5.748379719824425749e-01,4.450698995880686404e-01,4.163958339902007477e-01,6.312903572986464651e-01,9.305030295458560641e-01,7.849013511035709545e-01,6.260157523607002839e-01,1.749295841657249467e-02,5.278931760208662727e-01,1.713890758783801621e-02,1.808972762647255428e-01,6.430084745762485454e-01,8.317152103559806164e-01,2.373535368689520808e-01,5.094783500796121745e-01,9.174295256898723494e-01,5.255813953488371881e-01,5.945945945945946276e-01
2.289999999999999858e+01,5.666335168287541801e-01,7.801984585939225614e-01,4.741286574870912096e-01,5.663860779134355372e-01,5.181664933355996094e-01,4.472927528795859753e-01,6.291019022002757310e-01,8.124625134142706706e-01,7.562875172322944817e-01,5.956533589795928174e-01,9.317698579239566681e-02,2.993415731962103532e-01,1.272070883585234291e-02,1.418239152687311433e-01,2.145127118643870290e-01,3.268608414239793092e-01,9.300627609831721432e-02,1.022737039661397868e-01,9.156274316818593384e-01,4.883720930232559043e-01,5.513513513513513820e-01
2.310000000000000142e+01,5.708979501975207649e-01,7.738982055195500198e-01,4.793152199273368330e-01,5.589898644849236042e-01,5.015269628109186861e-01,4.331308364213680706e-01,6.252735254847201496e-01,8.685185979584760796e-01,7.865079927651744685e-01,5.907148384445252143e-01,6.883066932236761581e-02,3.740843993113465715e-01,1.513623959380681547e-02,1.433934591026751471e-01,5.005296610169409632e-01,3.592233009708820646e-01,8.839746955717250887e-02,1.489688657056203736e-01,9.209154132972288131e-01,4.511627906976746205e-01,5.081081081081081363e-01
2.139999999999999858e+01,6.540985914382709820e-01,8.346753030263440731e-01,4.235169481785695522e-01,5.271645669835778314e-01,5.157708816936746876e-01,4.597444676494718552e-01,5.934031299863156139e-01,8.055851953418725619e-01,6.843367608933484947e-01,6.214382255282036027e-01,6.906070804818215114e-02,2.610706710014344956e-01,1.436431852051250728e-02,1.607402772773640909e-01,7.150423728813848356e-02,5.469255663430772074e-01,3.496671917585577605e-01,4.251042087577681095e-01,9.175513484541619746e-01,4.697674418604652624e-01,5.135135135135134865e-01
2.160000000000000142e+01,6.394302620914749102e-01,8.525397069198603628e-01,4.207245803309512810e-01,5.472672201792008195e-01,4.088699537335632739e-01,3.624053884534098602e-01,6.730351184246924356e-01,9.039124893145895623e-01,7.879548938328737595e-01,6.107923369383225776e-01,9.661225497676518767e-03,5.523067405185698719e-01,1.713013882698048371e-02,1.035443687149057573e-01,8.575211864406639961e-01,8.834951456311159745e-01,2.055419698447228105e-01,1.178256338878049120e-01,9.243041364332040821e-01,4.837209302325583549e-01,5.621621621621620823e-01
2.419999999999999929e+01,6.463865428676985880e-01,8.056610680115425804e-01,4.376711922549031408e-01,5.409336993238555991e-01,4.663480097240884081e-01,4.503019548914233838e-01,5.646277754997686138e-01,8.615444247163323022e-01,7.215045103864803355e-01,5.910450342537126867e-01,5.896410559931754974e-02,2.613046065465097212e-01,1.563951936211558508e-02,1.727837316208517826e-01,1.430084745762485454e-01,6.407766990291747788e-01,2.204125722001350207e-01,2.230078637250919593e-01,9.197826095414964875e-01,5.488372093023256015e-01,5.837837837837839272e-01
2.189999999999999858e+01,5.834676890850872821e-01,7.948581126274179010e-01,4.581933691347138682e-01,5.282171036248959339e-01,5.112557558316552786e-01,3.987577085204183081e-01,6.380011731237436035e-01,8.731091829254921111e-01,7.860026891647079461e-01,6.092016907387887148e-01,5.894337521996582951e-02,3.904088694152568206e-01,1.330054690357711927e-02,8.366480298035386398e-02,6.430084745762485454e-01,3.624595469256064462e-01,3.136668917060485562e-01,3.286231852817165233e-01,9.370984442449592500e-01,4.511627906976746205e-01,4.972972972972972139e-01
2.319999999999999929e+01,7.200972060481338755e-01,9.804554665703031358e-01,3.859251578486598833e-01,4.682225926108827263e-01,7.990027517391922185e-01,3.057623775537982036e-01,6.222388828697947849e-01,8.545913512164664549e-01,8.358396066440096916e-01,6.305063107190896909e-01,2.664987217153490587e-02,4.660295752729869956e-01,1.607911810996168200e-02,8.233314016615447817e-02,8.575211864406639961e-01,5.760517799353124246e-01,6.710374315505213128e-01,9.116827554334603345e-01,9.603292789414963337e-01,4.604651162790699415e-01,5.081081081081081363e-01
2.430000000000000071e+01,5.588540219810385068e-01,7.940389496888593523e-01,5.133688201034024567e-01,5.796806501309150761e-01,4.750639206314056784e-01,4.212039146204798468e-01,6.218290541800025606e-01,8.863089594615418676e-01,7.797469101992328122e-01,6.299799580084948225e-01,3.741988036755788949e-02,4.648765116737716419e-01,1.787014995101227771e-02,1.770532731212079713e-01,5.005296610169409632e-01,6.925566343042532935e-01,6.965218913309828563e-02,9.323783582177994078e-02,9.164825386677812880e-01,5.023255813953487747e-01,5.621621621621620823e-01
2.410000000000000142e+01,6.153493826624997221e-01,7.890390643261320225e-01,4.750582491964127074e-01,5.915298793369672126e-01,4.933237243037756903e-01,5.902068565514709819e-01,6.003607033783386893e-01,9.177375894283847924e-01,7.295653008353404356e-01,6.364620655948367567e-01,3.115778780097097633e-02,3.000386634962275423e-01,1.636074849074076534e-02,1.849089266816278387e-01,2.860169491525255125e-01,8.414239482200969178e-01,4.799239866976720559e-02,6.836037813946715253e-03,9.125977188861882361e-01,5.441860465116280521e-01,5.945945945945946276e-01
2.350000000000000000e+01,6.178006131058070283e-01,7.966294666401638747e-01,4.571400731317279975e-01,5.518279399202516977e-01,5.221914163136792686e-01,5.504629046699257566e-01,6.482175513163687119e-01,8.291140041422495610e-01,7.488955329642897896e-01,5.935851376784125888e-01,6.555859368298168344e-02,3.377864418146699355e-01,1.430274213395854067e-02,1.355872282267573670e-01,4.290254237288024797e-01,2.103559870550952837e-01,1.609081589278124613e-02,1.120632698180704101e-02,9.116956441527173105e-01,4.976744186046512253e-01,5.675675675675676546e-01
2.400000000000000000e+01,5.857458457548058162e-01,7.846071495489745917e-01,4.707192267723038226e-01,5.597475161580591774e-01,5.181001846527463206e-01,4.858537236550155569e-01,6.382500541768100222e-01,8.241199392709102067e-01,7.515810190369578425e-01,6.086912802136527079e-01,7.748860651444948455e-02,3.369074447665995065e-01,1.503023194876138696e-02,1.399969839096475432e-01,3.575211864406639961e-01,2.686084142395657182e-01,2.463231065436451150e-02,2.437625244711586273e-02,9.110639280984766941e-01,5.023255813953487747e-01,5.729729729729727827e-01
2.419999999999999929e+01,5.525354777283763008e-01,7.601563709820762238e-01,4.995456010409725645e-01,5.765248464589232125e-01,4.693742782257169788e-01,4.494532568435340436e-01,6.058001744045841130e-01,8.901391533786241483e-01,7.834096528171843321e-01,6.202641998602241857e-01,7.441945132546823327e-02,3.611830410004240877e-01,1.601190422097170316e-02,1.557659219496705105e-01,3.575211864406639961e-01,4.660194174757634755e-01,3.607831370489834877e-02,3.402238619599676217e-02,9.139383542484909029e-01,5.302325581395349596e-01,5.729729729729727827e-01
2.060000000000000142e+01,4.553865169323724205e-01,9.603030174641242755e-01,4.857482629461021828e-01,3.446424947230644076e-01,4.366817270967251474e-01,3.886451134613627123e-01,3.226639020324479912e-01,2.826274737026183703e-01,3.150773053916437749e-02,1.089211168926671955e-02,2.123401742524784640e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.860169491525255125e-01,5.339805825242933679e-01,9.999999999999998890e-01,5.288690475135869873e-01,9.934371378688973131e-01,4.976744186046512253e-01,3.513513513513513153e-01
2.239999999999999858e+01,3.563028817043114582e-01,8.032697215257005308e-01,6.007543552424897682e-01,4.438604415111984114e-01,3.140213525958761576e-01,3.002202482850271359e-01,2.617797540272752133e-01,2.788224720434094306e-01,2.567014196050655325e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.860169491525255125e-01,6.666666666666856145e-01,1.619903483109544073e-01,8.181996322106376007e-02,9.189137065124288739e-01,6.232558139534883912e-01,4.594594594594595405e-01
2.260000000000000142e+01,2.921579282599735539e-01,7.306609309506646444e-01,6.441990066764559097e-01,4.680816261134896905e-01,3.148013231221749031e-01,1.237771292488688279e-01,2.623465283991438524e-01,2.564054994569852641e-01,3.757256302446758400e-02,5.165877500956890045e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.430084745762485454e-01,7.508090614887237280e-01,1.047023229065086602e-01,3.299871485938082882e-02,9.154562929329395082e-01,6.418604651162790331e-01,5.081081081081081363e-01
